# Sensor UEA-EST, Manaus, Brazil (Purple Air/31509)
# https://aqicn.org/station/@47371/
# Daily pm25
date,min,max,median,q1,q3,stdev,count
2022-04-20T00:00:00.000Z,0.5,13.3,4,2.1,7.2,3.211,527
2022-04-25T00:00:00.000Z,0.7,8.9,2.1,1.5,4.2,2.217,149
2022-04-26T00:00:00.000Z,0.7,24.1,3.6,2.6,4.6,3.68,573
2022-04-27T00:00:00.000Z,0.4,62.5,3.1,2.2,4.3,4.947,566
2022-04-28T00:00:00.000Z,1.6,20.6,5.6,3.8,8.7,3.738,539
2022-04-29T00:00:00.000Z,0.3,42.6,8.8,3.9,12.2,6.291,567
2022-04-30T00:00:00.000Z,0.5,19.5,3.5,2.7,7.5,4.581,592
2022-05-01T00:00:00.000Z,1.5,16.2,5.5,3.6,7.3,2.324,588
2022-05-02T00:00:00.000Z,1.2,13.3,5.09,2.75,6.4,2.35,528
2022-05-03T00:00:00.000Z,3.7,17.7,8.4,5.8,11.4,3.305,540
2022-05-04T00:00:00.000Z,0,28.4,5.2,2.54,7.15,4.76,540
2022-05-05T00:00:00.000Z,1.2,19.9,7.35,3.4,13.2,4.849,554
2022-05-06T00:00:00.000Z,1.3,12.5,3.6,2.9,4.9,1.788,550
2022-05-07T00:00:00.000Z,0,24.3,3.4,1,4.9,3.333,559
2022-05-08T00:00:00.000Z,0.1,13.2,2.8,1,4.8,2.71,548
2022-05-09T00:00:00.000Z,0.4,51.2,2,1.4,3,3.215,529
2022-05-10T00:00:00.000Z,0.7,29.1,4.2,2.3,10.6,4.349,535
2022-05-11T00:00:00.000Z,0.6,43.2,2.9,1.9,3.9,3.418,505
2022-05-12T00:00:00.000Z,2.9,18.7,5.9,4.5,8.7,3.028,425
2022-05-13T00:00:00.000Z,3,22.9,6,4.8,10.9,4.263,528
2022-05-14T00:00:00.000Z,1.7,21.4,5.2,3.9,6.3,3.225,568
2022-05-15T00:00:00.000Z,0.9,9.9,3.8,2.5,6,1.978,556
2022-05-16T00:00:00.000Z,0.5,10.8,3.2,2.2,5.2,2.152,506
2022-05-17T00:00:00.000Z,0,11.6,1.4,0.7,4.4,2.58,541
2022-05-18T00:00:00.000Z,1.2,16.4,7.4,4.7,8.7,2.826,567
2022-05-19T00:00:00.000Z,2,12.8,4.2,3.3,5.6,2.533,554
2022-05-20T00:00:00.000Z,2.8,15.9,6.5,4.3,8.3,2.713,539
2022-05-21T00:00:00.000Z,4.4,31.7,11.15,6.8,19.1,7.664,590
2022-05-22T00:00:00.000Z,3.4,36.9,8.1,6.7,11.6,8.352,586
2022-05-23T00:00:00.000Z,5.7,41.3,10.5,8.6,16.14,7.388,576
2022-05-24T00:00:00.000Z,3.3,31.3,6.9,5.9,8.4,5.6,570
2022-05-25T00:00:00.000Z,2.2,20.9,5.1,4,7.6,2.535,591
2022-05-26T00:00:00.000Z,2.9,21,7.9,6.6,9.4,2.978,578
2022-05-27T00:00:00.000Z,11,18.3,12.8,12,14.9,1.918,83
2022-05-28T00:00:00.000Z,2.1,16.6,4.2,3.3,6.6,2.231,459
2022-05-29T00:00:00.000Z,1.8,200.4,3.9,3.2,6,11.932,614
2022-05-30T00:00:00.000Z,1.3,16.8,6.6,4.84,9.1,3.269,621
2022-05-31T00:00:00.000Z,1.8,33.9,5.6,3.7,8.05,4.78,620
2022-06-01T00:00:00.000Z,0.6,7.8,2.7,1.7,3.9,1.56,600
2022-06-02T00:00:00.000Z,0.1,46.6,3.1,1.1,6,3.782,611
2022-06-03T00:00:00.000Z,1.6,21.3,3.7,2.9,5.2,2.716,624
2022-06-04T00:00:00.000Z,0.2,29.1,2.5,1.3,4,5.876,594
2022-06-05T00:00:00.000Z,0,10.3,1.5,0.5,5.09,2.968,591
2022-06-06T00:00:00.000Z,0.7,30.1,4,2.8,6.6,3.226,608
2022-06-07T00:00:00.000Z,0,99.2,3.3,2,6.65,6.249,584
2022-06-08T00:00:00.000Z,0.5,18.6,7.4,3.7,9.69,4.177,603
2022-06-09T00:00:00.000Z,0.7,52.6,2.7,1.9,4,4.907,600
2022-06-10T00:00:00.000Z,1.6,22.5,4.1,2.8,7.2,3.576,616
2022-06-11T00:00:00.000Z,0,11.6,3.5,2,5,2.507,439
2022-06-12T00:00:00.000Z,2,10.7,4.2,3.25,6.4,1.87,624
2022-06-13T00:00:00.000Z,0.4,11.4,2.6,1.7,3.1,1.14,594
2022-06-14T00:00:00.000Z,1.1,12.5,4.7,3.3,5.8,1.84,586
2022-06-15T00:00:00.000Z,0.4,14.3,3.2,2.4,6.2,3.184,613
2022-06-16T00:00:00.000Z,2.6,20.1,5.5,4.2,6.8,2.577,418
2022-06-17T00:00:00.000Z,2.1,48.6,5,3.4,8.5,6.641,243
2022-06-18T00:00:00.000Z,4.7,26.8,11.8,7.5,20.65,6.339,640
2022-06-19T00:00:00.000Z,2.6,27,6.1,5.5,7.6,3.243,559
2022-06-20T00:00:00.000Z,1.4,17,6.8,4,9.5,3.527,624
2022-06-21T00:00:00.000Z,1.9,23.9,6.2,4.7,8.6,3.257,605
2022-06-22T00:00:00.000Z,2.5,19.3,6.5,5.4,7.5,2.055,627
2022-06-23T00:00:00.000Z,4,40.5,11.05,7,17,9.344,618
2022-06-24T00:00:00.000Z,1.7,26.5,4.59,3.65,9,3.795,617
2022-06-25T00:00:00.000Z,3.1,27.4,6.7,4.8,10.8,5.421,619
2022-06-26T00:00:00.000Z,1.3,49.2,13.3,6.8,23.6,13.274,645
2022-06-27T00:00:00.000Z,3.3,11.7,6,5.1,6.9,1.346,619
2022-06-28T00:00:00.000Z,0.6,26.1,5.95,2.5,7.9,4.069,592
2022-06-29T00:00:00.000Z,6.2,36.6,9.19,8,11.7,4.089,629
2022-06-30T00:00:00.000Z,5.9,27.6,12.6,10.4,16.6,4.8,619
2022-07-01T00:00:00.000Z,4.4,37.1,13,9,20.8,6.792,644
2022-07-02T00:00:00.000Z,3.8,27.9,6.15,5.1,8.8,2.971,620
2022-07-03T00:00:00.000Z,1.5,1459.9,5.7,3.7,6.8,62.756,618
2022-07-04T00:00:00.000Z,0.7,10.3,4,2.9,4.95,1.54,600
2022-07-05T00:00:00.000Z,2.4,21.6,5.5,4.2,7.1,3.447,607
2022-07-06T00:00:00.000Z,4,33.8,12.6,6.1,17.64,7.547,605
2022-07-07T00:00:00.000Z,6,42.5,12.1,7.8,18.3,9.038,414
2022-07-08T00:00:00.000Z,3.6,16.7,7,5.8,8.6,2.352,608
2022-07-09T00:00:00.000Z,0.9,27.4,5,4.4,5.8,1.627,606
2022-07-10T00:00:00.000Z,2.5,32.6,5.5,4.4,9.1,7.641,603
2022-07-11T00:00:00.000Z,4.1,47.2,9.4,7.4,14.9,8.993,628
2022-07-12T00:00:00.000Z,5,33.4,8.9,7.35,11.6,5.72,613
2022-07-13T00:00:00.000Z,3.7,23.4,9,6.4,13.2,3.647,636
2022-07-14T00:00:00.000Z,4.2,29,7.5,5.85,10.1,3.979,504
2022-07-15T00:00:00.000Z,3,42.5,6.7,5.09,8.6,7.448,287
2022-07-16T00:00:00.000Z,3.5,35.5,13.15,6.05,18.14,7.414,528
2022-07-17T00:00:00.000Z,4.1,52.9,6.2,5.5,8.4,9.929,519
2022-07-18T00:00:00.000Z,5.4,22.4,9.7,8.6,11.4,2.743,311
2022-07-19T00:00:00.000Z,7.5,29.9,10.2,9.5,11.2,2.701,324
2022-07-20T00:00:00.000Z,6.5,15.5,9.8,8.8,10.7,1.31,266
2022-07-21T00:00:00.000Z,3.5,13.7,6.2,5,8.19,2.182,246
2022-07-22T00:00:00.000Z,3.8,36.7,17.6,12.65,24.15,8.698,292
2022-07-23T00:00:00.000Z,6,31.3,10.3,8.69,13.6,5.376,433
2022-07-24T00:00:00.000Z,7.1,1769.2,14.3,9.19,21.2,88.107,459
2022-07-25T00:00:00.000Z,8.5,37.7,18.2,12.4,23.95,7.497,309
2022-07-26T00:00:00.000Z,5.7,49.7,25.1,15.9,38.79,12.255,254
2022-07-27T00:00:00.000Z,7.1,34.8,13.2,9.9,18.39,6.731,261
2022-07-28T00:00:00.000Z,7,24.9,14.4,11.1,17.2,4.104,518
2022-07-29T00:00:00.000Z,5.3,39.5,14.7,13.3,19.2,5.782,605
2022-07-30T00:00:00.000Z,11,27.4,12.5,11.9,15.7,3.972,118
2022-08-01T00:00:00.000Z,4.4,13.6,6.7,5.8,7.6,1.615,231
2022-08-02T00:00:00.000Z,3.3,58.8,7,5.55,8.25,6.786,565
2022-08-03T00:00:00.000Z,4,20.8,7.45,6.3,9,3.023,630
2022-08-04T00:00:00.000Z,7.3,23.8,10.7,9.5,12.5,2.492,648
2022-08-05T00:00:00.000Z,6.3,31.8,11.7,9.3,13.9,3.454,639
2022-08-06T00:00:00.000Z,5.2,24.8,9.69,7,12.45,3.894,644
2022-08-07T00:00:00.000Z,3.7,17.4,8.3,6,10.7,3.363,644
2022-08-08T00:00:00.000Z,5.8,25.9,8,7.2,9.2,1.98,652
2022-08-09T00:00:00.000Z,9.5,31.5,14,12.25,16,2.752,617
2022-08-10T00:00:00.000Z,6.2,29.8,12.9,11.5,14.3,3.391,599
2022-08-11T00:00:00.000Z,8.9,70.3,13.95,12,18.5,6.147,646
2022-08-12T00:00:00.000Z,18.2,39.1,24.5,22.8,27.5,3.968,649
2022-08-13T00:00:00.000Z,4.5,53,32.1,21.2,40.7,11.503,655
2022-08-14T00:00:00.000Z,5.8,46.2,19,12.9,22,8.276,667
2022-08-15T00:00:00.000Z,3.8,22,9.8,8.4,13,3.652,615
2022-08-16T00:00:00.000Z,6.1,26.2,13.3,10.6,16.1,4.499,650
2022-08-17T00:00:00.000Z,7.5,26.3,12.4,10.6,14.7,2.949,615
2022-08-18T00:00:00.000Z,9.9,33.5,18,13.9,21.35,4.686,652
2022-08-19T00:00:00.000Z,19.5,44,28.7,26.6,30.3,4.992,654
2022-08-20T00:00:00.000Z,35.3,123.9,70.5,56.8,93.6,22.379,636
2022-08-21T00:00:00.000Z,21.6,57,35.5,30.8,38.4,6.342,641
2022-08-22T00:00:00.000Z,38.6,64.4,48.1,45,51.8,5.437,633
2022-08-23T00:00:00.000Z,45.2,63.7,55.1,50.8,59.5,4.944,631
2022-08-24T00:00:00.000Z,45.1,69.5,53.1,48.2,56.8,4.861,639
2022-08-25T00:00:00.000Z,14.5,59.6,45.3,39.4,47.9,8.407,615
2022-08-26T00:00:00.000Z,7.8,44,21.9,14.2,24.6,6.262,650
2022-08-27T00:00:00.000Z,6.1,29,15.7,9.1,20.8,5.996,658
2022-08-28T00:00:00.000Z,7.4,30.5,15.9,12.7,19.2,4.629,643
2022-08-29T00:00:00.000Z,7.5,37.2,18.8,13.7,22.7,6.872,651
2022-08-30T00:00:00.000Z,23.3,59.9,36.9,31.5,41.4,7.777,631
2022-08-31T00:00:00.000Z,37.6,48.7,39.6,38.9,42.9,3.058,571
2022-09-01T00:00:00.000Z,23.2,79.2,42.9,37.7,48.7,8.651,540
2022-09-02T00:00:00.000Z,32.2,47.1,38.2,36,39.9,3.122,580
2022-09-03T00:00:00.000Z,26.6,63.4,43.5,37.7,49.05,8.462,568
2022-09-04T00:00:00.000Z,36.8,53.7,44.5,42.2,48.8,3.943,603
2022-09-05T00:00:00.000Z,33,78.7,43.5,39.6,47.2,9.302,592
2022-09-06T00:00:00.000Z,9.2,49.2,37.1,32.4,43.6,10.741,608
2022-09-07T00:00:00.000Z,12.5,32.2,19.5,17.8,22.8,3.973,611
2022-09-08T00:00:00.000Z,3.1,28.5,12.5,11.2,14.2,4.011,546
2022-09-09T00:00:00.000Z,5.3,34.9,13.4,11.4,15.6,5.175,643
2022-09-10T00:00:00.000Z,8.1,24.4,15.5,13.8,17.2,3.044,583
2022-09-11T00:00:00.000Z,16.7,46,26.8,23.9,34.3,7.41,633
2022-09-12T00:00:00.000Z,9.7,43.7,27.6,16.39,34,9.326,566
2022-09-13T00:00:00.000Z,6.3,30.1,15.65,11.5,19.64,5.236,640
2022-09-14T00:00:00.000Z,12,38,20.9,17.7,23.5,5.56,619
2022-09-15T00:00:00.000Z,9,45.1,25.45,16.8,28.2,8.296,622
2022-09-16T00:00:00.000Z,21.4,39.9,31.7,29,35.2,4.03,627
2022-09-17T00:00:00.000Z,19.9,44.2,35.2,28.05,39.4,6.878,629
2022-09-18T00:00:00.000Z,5.5,33.8,18.89,15.4,25.8,6.921,627
2022-09-19T00:00:00.000Z,8.5,31.3,13.55,11.1,17.6,4.598,626
2022-09-20T00:00:00.000Z,13.5,61.3,26.7,20.8,31.75,7.072,661
2022-09-21T00:00:00.000Z,5.2,42.6,22.5,8.19,27.8,10.236,615
2022-09-22T00:00:00.000Z,12.4,40.5,21,17.2,25.6,5.624,649
2022-09-23T00:00:00.000Z,15.9,45.8,32.1,23.3,38.9,8.417,642
2022-09-24T00:00:00.000Z,10.9,61.6,37.35,19.95,41.6,12.477,624
2022-09-25T00:00:00.000Z,22.3,56.5,43.5,35.5,48.3,7.753,652
2022-09-26T00:00:00.000Z,13.9,83.4,34.2,29.6,41.4,13.34,646
2022-09-27T00:00:00.000Z,15.5,44.3,34.1,21,37.4,8.951,623
2022-09-28T00:00:00.000Z,12.3,40.2,20.4,17.7,27.3,7.789,637
2022-09-29T00:00:00.000Z,19.1,44.8,29.8,27.65,35.3,5.642,625
2022-09-30T00:00:00.000Z,22.3,90.8,42.1,36.4,47.5,11.185,633
2022-10-01T00:00:00.000Z,28.3,46.9,36.9,34.9,39.4,3.428,651
2022-10-02T00:00:00.000Z,13,31.4,19.3,16,23.3,4.091,659
2022-10-03T00:00:00.000Z,3,41.5,17.8,6,21,10.023,635
2022-10-04T00:00:00.000Z,8.4,33.8,15.9,11.5,21.9,5.746,640
2022-10-05T00:00:00.000Z,18.6,38.3,24.5,22.7,29.1,4.565,630
2022-10-06T00:00:00.000Z,11.9,38.6,25.4,19.1,31.1,7.222,640
2022-10-07T00:00:00.000Z,16.2,38.8,28.6,23.1,31.3,5.227,655
2022-10-08T00:00:00.000Z,15.2,51.8,33.2,25,35.4,6.758,637
2022-10-09T00:00:00.000Z,20.7,42.8,32.3,28.8,34,4.407,642
2022-10-10T00:00:00.000Z,19.4,55.9,39.1,30,43.7,8.803,629
2022-10-11T00:00:00.000Z,10,36.5,15.8,14.1,18.75,5.242,628
2022-10-12T00:00:00.000Z,13.5,29.7,21.6,19.1,23.7,3.145,645
2022-10-13T00:00:00.000Z,7.6,40.6,26.6,15.8,31.45,8.83,633
2022-10-14T00:00:00.000Z,10.3,30.4,20.35,17,23.5,4.738,656
2022-10-15T00:00:00.000Z,3.5,42.7,24.9,9.1,27.7,10.944,627
2022-10-16T00:00:00.000Z,4.8,24.9,15.4,12.5,18.39,4.255,640
2022-10-17T00:00:00.000Z,7.9,37.9,19.4,17.8,25,5.429,618
2022-10-18T00:00:00.000Z,12,33.1,19.4,17.8,21.3,3.948,463
2022-10-21T00:00:00.000Z,9.9,20.6,14.2,13.3,15.3,1.816,514
2022-10-26T00:00:00.000Z,13,22.9,15.1,14.2,16.64,1.943,48
2022-10-27T00:00:00.000Z,12.4,36.4,20.6,15.2,28.45,7.317,597
2022-10-28T00:00:00.000Z,10.9,40.6,29.4,18.6,31.6,7.784,648
2022-10-29T00:00:00.000Z,6.8,37.7,16.7,10.4,23.9,7.259,611
2022-10-30T00:00:00.000Z,14.7,36.9,23.8,19.9,26.4,5.084,627
2022-10-31T00:00:00.000Z,12.2,46.7,26.7,23.6,31.8,6.361,548
2022-11-01T00:00:00.000Z,4.5,43.8,27.3,22.2,31.2,7.277,499
2022-11-02T00:00:00.000Z,0,52.5,7.7,3.9,15.3,8.89,604
2022-11-03T00:00:00.000Z,1.3,17.7,3.1,2.29,5,2.454,469
2022-11-04T00:00:00.000Z,2.6,18.5,5.6,4.4,7.7,2.99,473
2022-11-05T00:00:00.000Z,7.2,32,12.8,9.85,14.65,4.729,561
2022-11-06T00:00:00.000Z,11.7,39.7,19.4,17.2,30.35,7.673,585
2022-11-07T00:00:00.000Z,4.6,37.6,14.3,11.5,16.5,5.876,629
2022-11-08T00:00:00.000Z,11.7,39.9,17.35,14.3,23.25,5.386,608
2022-11-09T00:00:00.000Z,7.8,42.5,13.2,10.4,20.5,8.263,551
2022-11-10T00:00:00.000Z,5,45,15.15,9.4,19.8,8.933,482
2022-11-11T00:00:00.000Z,1.5,18.7,4.09,3.2,5.95,3.465,476
2022-11-12T00:00:00.000Z,5.9,25.1,12.2,9.2,14.7,3.617,558
2022-11-13T00:00:00.000Z,3.7,39,12.6,8.4,20.05,9.385,596
2022-11-14T00:00:00.000Z,6.6,60,19.9,10.5,26.8,9.542,567
2022-11-15T00:00:00.000Z,10.7,38.5,19.5,17.4,24.75,5.729,592
2022-11-16T00:00:00.000Z,13,33.1,19.7,17.4,25,4.69,538
2022-11-17T00:00:00.000Z,12.8,37.4,26.3,17.2,28.1,5.803,500
2022-11-18T00:00:00.000Z,10.1,29.7,15.6,13.7,17.75,3.214,632
2022-11-19T00:00:00.000Z,14.8,41,23,20.6,25.6,3.56,650
2022-11-20T00:00:00.000Z,14.3,30.3,21.4,18.1,24.7,3.765,656
2022-11-21T00:00:00.000Z,13.7,34.7,20.3,18,24.9,5.081,606
2022-11-22T00:00:00.000Z,6,21.3,14.6,9,16,4.067,522
2022-11-23T00:00:00.000Z,3.6,17.9,9.9,7.8,12,2.709,491
2022-11-24T00:00:00.000Z,2.8,38.8,6.8,5.5,8.8,3.682,171
2022-11-25T00:00:00.000Z,5.3,58,9.1,8.3,10,3.75,294
2022-11-26T00:00:00.000Z,0.2,31.1,4.6,2.9,7.6,5.539,619
2022-11-27T00:00:00.000Z,1.9,10.2,5,3.6,6,1.624,339
2022-12-07T00:00:00.000Z,4.9,13.5,9.7,7.1,11.3,2.493,44
2022-12-08T00:00:00.000Z,3.2,25.5,11.6,9.5,13.8,3.257,591
2022-12-09T00:00:00.000Z,0.6,43,7.3,3.65,11.2,5.826,541
2022-12-10T00:00:00.000Z,5,39,11.7,10.1,14.1,5.319,571
2022-12-11T00:00:00.000Z,6.5,23.5,12.2,10.6,14.8,3.43,563
2022-12-12T00:00:00.000Z,7.9,25.8,14,12.9,15.2,2.38,344
2022-12-13T00:00:00.000Z,1.7,32.4,11.3,7.15,19.2,7.523,317
2022-12-14T00:00:00.000Z,1.9,23.7,10.1,7,12.3,3.591,474
2022-12-15T00:00:00.000Z,5,24.7,8.94,7.1,13.8,5.241,410
2022-12-16T00:00:00.000Z,2.4,23.2,12.3,9.5,13.7,3.55,342
2022-12-17T00:00:00.000Z,0.1,25.8,4.3,2,15.9,7.464,482
2022-12-18T00:00:00.000Z,1.1,17.4,3.7,3.1,4.2,1.43,537
2022-12-19T00:00:00.000Z,0,12.3,4.59,3.2,5.9,2.342,398
2022-12-20T00:00:00.000Z,1.6,21.3,3.8,2.8,4.4,1.953,145
2022-12-21T00:00:00.000Z,0,16.3,6.3,4.5,8.1,3.108,383
2022-12-22T00:00:00.000Z,1.1,13.1,4,3.2,6.15,2.223,396
2022-12-23T00:00:00.000Z,0.4,34.7,5.09,3.1,6.9,3.534,584
2022-12-24T00:00:00.000Z,3.4,16,6.4,5.4,7.05,2.421,608
2022-12-25T00:00:00.000Z,4.1,42.1,8.94,5.9,19.89,10.612,614
2022-12-26T00:00:00.000Z,0.9,26.2,7.9,5.8,10.4,4.24,608
2022-12-27T00:00:00.000Z,0.2,8.8,3.6,2.6,4.9,1.902,594
2022-12-28T00:00:00.000Z,1,48.1,3.6,2.5,5.5,2.563,630
2022-12-29T00:00:00.000Z,0,13.6,1.2,0.7,2.4,1.458,598
2022-12-30T00:00:00.000Z,0,17.2,1.6,0.8,3.5,1.979,267
2023-01-02T00:00:00.000Z,0,5,1.3,0.45,2.3,1.126,265
2023-01-03T00:00:00.000Z,0,21,1.9,1.3,2.6,1.425,596
2023-01-04T00:00:00.000Z,0.5,12.9,1.9,1.3,3,1.664,383
2023-01-05T00:00:00.000Z,0.3,17.3,2.7,1.5,3.9,1.947,609
2023-01-06T00:00:00.000Z,0,13.6,2.8,1,3.6,1.703,565
2023-01-07T00:00:00.000Z,0.3,29.8,4.3,2.45,5.2,2.543,637
2023-01-08T00:00:00.000Z,3,22.7,5.8,4.9,7.3,2.734,633
2023-01-09T00:00:00.000Z,0.6,31.1,6.2,4.65,7.2,2.981,612
2023-01-10T00:00:00.000Z,1.4,13.5,3.6,3.1,4.6,1.427,605
2023-01-11T00:00:00.000Z,0.7,27.1,5.7,4.9,7.2,2.274,619
2023-01-12T00:00:00.000Z,2.7,22.9,5.4,4.8,6.1,1.464,600
2023-01-13T00:00:00.000Z,1,20.9,3.2,2.6,4.7,2.551,535
2023-01-14T00:00:00.000Z,0,21.2,2.8,2.29,3.5,2.105,634
2023-01-15T00:00:00.000Z,0.4,20.5,3.2,2.6,4.3,2.855,639
2023-01-16T00:00:00.000Z,1.1,12.5,4.6,3.85,5.35,1.429,640
2023-01-17T00:00:00.000Z,0.2,17.6,2.9,1.7,4.45,2.28,524
2023-01-22T00:00:00.000Z,0.2,6,2.5,1.3,3.3,1.312,135
2023-01-23T00:00:00.000Z,0,20.3,4.65,2.7,7.8,3.973,586
2023-01-24T00:00:00.000Z,2,26.1,8.19,4.9,10.4,3.324,650
2023-01-25T00:00:00.000Z,3.3,33.7,7.9,6.2,9.4,2.934,634
2023-01-26T00:00:00.000Z,6,40.3,14.2,9.6,18.6,5.308,646
2023-01-27T00:00:00.000Z,3.8,20.7,7.8,6,10.1,3.285,664
2023-01-28T00:00:00.000Z,1.1,11.5,4.7,3.6,6.1,1.943,618
2023-01-29T00:00:00.000Z,0.9,25.7,3.3,2.2,4.9,2.869,631
2023-01-30T00:00:00.000Z,3.1,14.3,9.2,6.2,10.6,3.003,244
2023-02-01T00:00:00.000Z,3.4,7.4,5.4,4.6,5.8,0.986,19
2023-02-02T00:00:00.000Z,0.2,11.5,1.6,0.9,2.7,1.822,603
2023-02-03T00:00:00.000Z,0.2,11.6,2.2,1.5,3.05,2.005,621
2023-02-04T00:00:00.000Z,0.2,13.6,2,1.1,2.9,1.934,620
2023-02-05T00:00:00.000Z,0,24.6,3.2,1.5,8.9,5.385,627
2023-02-06T00:00:00.000Z,1.1,38.3,4.8,3.3,6.4,3.492,453
2023-02-10T00:00:00.000Z,2,14.8,3.4,2.9,9.5,3.978,89
2023-02-11T00:00:00.000Z,0,29.5,2.7,2,3.9,3.793,587
2023-02-12T00:00:00.000Z,0,16.4,2,1.3,4.84,3.608,481
2023-02-13T00:00:00.000Z,0.3,17.9,1.8,1.3,2.8,2.309,245
2023-02-14T00:00:00.000Z,0.6,12.6,2.6,2.1,3.7,1.454,612
2023-02-15T00:00:00.000Z,0.5,10.6,3.8,2.9,4.6,1.359,599
2023-02-16T00:00:00.000Z,0.5,12,4.1,2.45,6.2,2.708,620
2023-02-17T00:00:00.000Z,0.3,19.6,4.4,2.8,7,3.148,622
2023-02-18T00:00:00.000Z,1.2,40.2,3.8,3.2,4.7,2.212,636
2023-02-19T00:00:00.000Z,0.8,15.4,2.4,1.9,3.1,1.364,611
2023-02-20T00:00:00.000Z,0,5,1.3,0.1,2.8,1.428,322
2023-02-22T00:00:00.000Z,0.5,6.6,1.9,1.3,3.2,1.495,190
2023-02-23T00:00:00.000Z,1.5,20.8,5.2,3.8,7.5,3.724,631
2023-02-24T00:00:00.000Z,0.5,14.6,3.5,2.1,5.25,2.975,645
2023-02-25T00:00:00.000Z,0.3,14.3,2.9,1.85,4.7,2.223,625
2023-02-26T00:00:00.000Z,0,9.8,2,1.1,3.1,1.451,617
2023-02-27T00:00:00.000Z,1.6,20.9,4.3,3.4,5.6,2.056,483
2023-02-28T00:00:00.000Z,0.8,12.5,2,1.3,3.5,1.851,123
2023-03-01T00:00:00.000Z,2,34.7,5.3,4.1,8.6,3.516,629
2023-03-02T00:00:00.000Z,1.5,27.1,5,4,6.5,2.726,444
2023-03-03T00:00:00.000Z,0,6.5,2.3,1.5,3.3,1.337,227
2023-03-04T00:00:00.000Z,0.4,11,3.2,2.2,4.1,2.069,622
2023-03-05T00:00:00.000Z,0.1,16.2,3.9,2.1,6.9,3.956,627
2023-03-06T00:00:00.000Z,0,5.7,1.7,1.1,2.4,0.971,607
2023-03-07T00:00:00.000Z,1,12.1,3.7,2.8,5,1.914,596
2023-03-08T00:00:00.000Z,1,17,3.7,2.5,6.2,3.017,616
2023-03-09T00:00:00.000Z,1.4,14.9,4.4,2.6,5.8,2.044,618
2023-03-10T00:00:00.000Z,0.9,17.3,8.1,3.9,9.5,3.415,614
2023-03-11T00:00:00.000Z,0.5,19.2,4.6,3.5,7.8,3.021,627
2023-03-12T00:00:00.000Z,0.3,15.3,3.9,2.54,7.25,3.495,620
2023-03-13T00:00:00.000Z,1.3,11.3,5.4,4.1,7.6,2.495,411
2023-03-15T00:00:00.000Z,6.5,18,10,9.2,10.9,1.646,207
2023-03-16T00:00:00.000Z,2.9,24.4,9.4,6.5,12.9,4.645,626
2023-03-17T00:00:00.000Z,3,19.2,6.65,5.6,8.4,2.75,646
2023-03-18T00:00:00.000Z,0.4,25.6,3.4,2.2,7,3.406,635
2023-03-19T00:00:00.000Z,2.2,28.5,8.6,6.2,11.1,4.799,632
2023-03-20T00:00:00.000Z,0.5,24,8.8,6,14.65,5.994,616
2023-03-21T00:00:00.000Z,4.7,26.8,7.2,6.3,8.3,2.409,642
2023-03-22T00:00:00.000Z,0.7,15.7,8,7.2,9.5,2.985,614
2023-03-23T00:00:00.000Z,0.6,27.3,4.3,1.6,7,3.791,621
2023-03-24T00:00:00.000Z,3.3,29.9,6.9,5.9,9,3.454,645
2023-03-25T00:00:00.000Z,0.3,32.8,4.4,2.6,10.4,7.091,647
2023-03-26T00:00:00.000Z,0,19.5,7,3,10.1,3.757,635
2023-03-27T00:00:00.000Z,0.2,49.3,7,2.45,8.6,5.474,624
2023-03-28T00:00:00.000Z,0.1,7.1,2.35,1.2,3.5,1.393,626
2023-03-29T00:00:00.000Z,0.1,29.7,2.8,1.8,3.9,4.224,593
2023-03-30T00:00:00.000Z,0.2,15.2,2.2,1.4,3.9,2.004,622
2023-03-31T00:00:00.000Z,0,18.7,1.3,0.7,2.4,1.986,553
2023-04-01T00:00:00.000Z,0,19.4,2.5,1.6,3.85,2.806,612
2023-04-02T00:00:00.000Z,0,11.3,2.1,1,3.6,2.606,622
2023-04-03T00:00:00.000Z,1.7,25.1,5.4,4.2,6.2,2.168,611
2023-04-04T00:00:00.000Z,2.1,22.2,8,6.2,10.6,3.265,662
2023-04-05T00:00:00.000Z,0.5,23,4.9,1.9,8.4,5.632,628
2023-04-06T00:00:00.000Z,0.1,86.1,7.8,5.4,9.7,7.337,659
2023-04-07T00:00:00.000Z,5,20.4,8.1,7.4,9.1,1.761,640
2023-04-08T00:00:00.000Z,1.4,19.4,5.6,4.3,6.9,2.878,646
2023-04-09T00:00:00.000Z,0.9,14.8,3.4,2,5.1,2.334,639
2023-04-10T00:00:00.000Z,1.3,7.7,2.8,2.2,3.7,1.233,610
2023-04-11T00:00:00.000Z,0,38.9,4.1,1.1,8.3,4.282,617
2023-04-12T00:00:00.000Z,0.8,27,4.3,2.9,8.9,5.537,639
2023-04-13T00:00:00.000Z,1,23,4.7,3.5,6.2,3.429,625
2023-04-14T00:00:00.000Z,0.4,21.7,3.8,2.4,9.5,4.802,635
2023-04-15T00:00:00.000Z,0.4,10.3,2.8,1.9,4.2,1.895,628
2023-04-16T00:00:00.000Z,0.4,12.3,3.1,1.5,6.45,3.238,629
2023-04-17T00:00:00.000Z,0,16.6,1.3,0.8,4.4,2.833,611
2023-04-18T00:00:00.000Z,0.5,46.8,4.84,2.6,6.6,4.191,634
